dataset,gsm,donor_id,compartment,disease_state,module_id,gene_symbol,feature_rows_mapped,pseudobulk_count,total_umi_included_cells
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,EPAS1,7,3823,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,GCLM,7,3415,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,GPX1,7,22601,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,HIF1A,7,14995,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,HMOX1,7,32637,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,LDHA,7,115899,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,NFE2L2,7,6981,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,NQO1,7,1319,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,PDK1,7,1552,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,PRDX1,7,64928,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,SLC2A1,7,5648,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,SOD1,7,56081,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,SOD2,7,85095,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,TXN,7,48667,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,VEGFA,7,31454,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,ACAN,7,98856,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,B3GAT1,7,1,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,BGN,7,136891,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,CILP,7,92882,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,COL2A1,7,172885,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,COL9A1,7,201,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,COL9A2,7,8285,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,COL9A3,7,34082,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,COMP,7,558228,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,FMOD,7,180526,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,HAPLN1,7,23138,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,HAS2,7,1395,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,KRT19,7,100,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,MATN3,7,548,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,SOX9,7,28893,82737505
