dataset,gsm,donor_id,compartment,disease_state,module_id,gene_symbol,feature_rows_mapped,pseudobulk_count,total_umi_included_cells
GSE229711,GSM7173751,SP21.015,NP,healthy,inflammatory_nfkb,IKBKB,1,83,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,inflammatory_nfkb,IKBKG,1,137,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,inflammatory_nfkb,IL1B,1,1,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,inflammatory_nfkb,IL6,1,55,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,inflammatory_nfkb,JUN,1,5408,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,inflammatory_nfkb,NFKB1,1,309,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,inflammatory_nfkb,NFKB2,1,75,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,inflammatory_nfkb,NFKBIA,1,1372,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,inflammatory_nfkb,NLRP3,1,2,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,inflammatory_nfkb,RELA,1,326,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,inflammatory_nfkb,RELB,1,89,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,inflammatory_nfkb,STAT3,1,2296,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,inflammatory_nfkb,TICAM1,1,54,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,inflammatory_nfkb,TLR2,1,29,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,inflammatory_nfkb,TLR4,1,81,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,inflammatory_nfkb,TNF,1,0,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,inflammatory_nfkb,TNFRSF1A,1,1941,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,hypoxia_oxidative_stress,BNIP3,1,6771,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,hypoxia_oxidative_stress,CA9,1,556,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,hypoxia_oxidative_stress,EGLN1,1,591,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,hypoxia_oxidative_stress,EPAS1,1,683,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,hypoxia_oxidative_stress,GCLM,1,1728,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,hypoxia_oxidative_stress,GPX1,0,0,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,hypoxia_oxidative_stress,HIF1A,1,2657,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,hypoxia_oxidative_stress,HMOX1,1,4297,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,hypoxia_oxidative_stress,LDHA,1,15817,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,hypoxia_oxidative_stress,NFE2L2,1,2555,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,hypoxia_oxidative_stress,NQO1,1,1607,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,hypoxia_oxidative_stress,PDK1,1,228,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,hypoxia_oxidative_stress,PRDX1,1,11049,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,hypoxia_oxidative_stress,SLC2A1,1,288,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,hypoxia_oxidative_stress,SOD1,1,9595,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,hypoxia_oxidative_stress,SOD2,1,12985,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,hypoxia_oxidative_stress,TXN,1,14263,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,hypoxia_oxidative_stress,VEGFA,1,713,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,disc_matrix_homeostasis,ACAN,1,2835,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,disc_matrix_homeostasis,B3GAT1,1,0,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,disc_matrix_homeostasis,BGN,1,4728,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,disc_matrix_homeostasis,CILP,1,947,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,disc_matrix_homeostasis,COL2A1,1,18,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,disc_matrix_homeostasis,COL9A1,1,0,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,disc_matrix_homeostasis,COL9A2,1,35,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,disc_matrix_homeostasis,COL9A3,1,20,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,disc_matrix_homeostasis,COMP,1,121,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,disc_matrix_homeostasis,FMOD,1,2376,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,disc_matrix_homeostasis,HAPLN1,1,2507,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,disc_matrix_homeostasis,HAS2,1,230,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,disc_matrix_homeostasis,KRT19,1,486,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,disc_matrix_homeostasis,MATN3,1,46,17298631
GSE229711,GSM7173751,SP21.015,NP,healthy,disc_matrix_homeostasis,SOX9,1,487,17298631
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,ADAMTS4,1,4,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,ADAMTS5,1,2821,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,COL1A1,1,26053,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,COL1A2,1,159007,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,COL3A1,1,28759,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,COL5A1,1,2342,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,COL5A2,1,14381,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,COL6A1,1,157250,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,COL6A2,1,149864,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,COL6A3,1,75759,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,DCN,1,268574,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,FN1,1,225432,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,LOX,1,25981,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,LOXL2,1,5566,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,LUM,1,147466,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,MMP2,1,35167,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,MMP3,1,447,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,MMP9,1,2,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,MMP13,1,0,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,POSTN,1,1552,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,SPARC,1,52207,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,TIMP1,1,799933,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,TIMP2,1,63689,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,ecm_collagen_remodeling,TNC,1,5165,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,inflammatory_nfkb,CCL2,1,12587,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,inflammatory_nfkb,CCL5,1,4,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,inflammatory_nfkb,CXCL8,1,1139,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,inflammatory_nfkb,FOS,1,4066,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,inflammatory_nfkb,IKBKB,1,1217,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,inflammatory_nfkb,IKBKG,1,2039,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,inflammatory_nfkb,IL1B,1,18,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,inflammatory_nfkb,IL6,1,141,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,inflammatory_nfkb,JUN,1,16840,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,inflammatory_nfkb,NFKB1,1,2264,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,inflammatory_nfkb,NFKB2,1,1037,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,inflammatory_nfkb,NFKBIA,1,17767,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,inflammatory_nfkb,NLRP3,1,5,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,inflammatory_nfkb,RELA,1,3394,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,inflammatory_nfkb,RELB,1,1482,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,inflammatory_nfkb,STAT3,1,6877,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,inflammatory_nfkb,TICAM1,1,838,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,inflammatory_nfkb,TLR2,1,12,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,inflammatory_nfkb,TLR4,1,511,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,inflammatory_nfkb,TNF,1,0,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,inflammatory_nfkb,TNFRSF1A,1,17180,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,hypoxia_oxidative_stress,BNIP3,1,38011,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,hypoxia_oxidative_stress,CA9,1,644,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,hypoxia_oxidative_stress,EGLN1,1,3475,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,hypoxia_oxidative_stress,EPAS1,1,11653,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,hypoxia_oxidative_stress,GCLM,1,7220,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,hypoxia_oxidative_stress,GPX1,0,0,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,hypoxia_oxidative_stress,HIF1A,1,25162,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,hypoxia_oxidative_stress,HMOX1,1,55695,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,hypoxia_oxidative_stress,LDHA,1,119471,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,hypoxia_oxidative_stress,NFE2L2,1,11689,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,hypoxia_oxidative_stress,NQO1,1,22773,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,hypoxia_oxidative_stress,PDK1,1,1260,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,hypoxia_oxidative_stress,PRDX1,1,124431,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,hypoxia_oxidative_stress,SLC2A1,1,1309,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,hypoxia_oxidative_stress,SOD1,1,82152,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,hypoxia_oxidative_stress,SOD2,1,95263,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,hypoxia_oxidative_stress,TXN,1,142608,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,hypoxia_oxidative_stress,VEGFA,1,2235,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,disc_matrix_homeostasis,ACAN,1,1995,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,disc_matrix_homeostasis,B3GAT1,1,0,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,disc_matrix_homeostasis,BGN,1,3746,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,disc_matrix_homeostasis,CILP,1,194,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,disc_matrix_homeostasis,COL2A1,1,0,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,disc_matrix_homeostasis,COL9A1,1,3,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,disc_matrix_homeostasis,COL9A2,1,25,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,disc_matrix_homeostasis,COL9A3,1,1,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,disc_matrix_homeostasis,COMP,1,12,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,disc_matrix_homeostasis,FMOD,1,249,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,disc_matrix_homeostasis,HAPLN1,1,485,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,disc_matrix_homeostasis,HAS2,1,7956,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,disc_matrix_homeostasis,KRT19,1,4207,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,disc_matrix_homeostasis,MATN3,1,131,142126122
GSE229711,GSM7173752,SP21.018,NP,healthy,disc_matrix_homeostasis,SOX9,1,1726,142126122
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,ADAMTS4,1,2,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,ADAMTS5,1,2826,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,COL1A1,1,33647,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,COL1A2,1,128731,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,COL3A1,1,35561,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,COL5A1,1,4959,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,COL5A2,1,16863,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,COL6A1,1,101723,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,COL6A2,1,84362,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,COL6A3,1,35324,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,DCN,1,212254,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,FN1,1,83295,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,LOX,1,37205,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,LOXL2,1,7583,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,LUM,1,147790,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,MMP2,1,11215,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,MMP3,1,3627,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,MMP9,1,1,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,MMP13,1,0,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,POSTN,1,14421,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,SPARC,1,52382,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,TIMP1,1,245795,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,TIMP2,1,49866,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,ecm_collagen_remodeling,TNC,1,1425,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,inflammatory_nfkb,CCL2,1,3006,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,inflammatory_nfkb,CCL5,1,2,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,inflammatory_nfkb,CXCL8,1,501,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,inflammatory_nfkb,FOS,1,8314,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,inflammatory_nfkb,IKBKB,1,886,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,inflammatory_nfkb,IKBKG,1,2401,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,inflammatory_nfkb,IL1B,1,14,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,inflammatory_nfkb,IL6,1,39,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,inflammatory_nfkb,JUN,1,23583,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,inflammatory_nfkb,NFKB1,1,2236,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,inflammatory_nfkb,NFKB2,1,576,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,inflammatory_nfkb,NFKBIA,1,7779,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,inflammatory_nfkb,NLRP3,1,2,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,inflammatory_nfkb,RELA,1,3278,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,inflammatory_nfkb,RELB,1,988,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,inflammatory_nfkb,STAT3,1,5925,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,inflammatory_nfkb,TICAM1,1,670,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,inflammatory_nfkb,TLR2,1,23,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,inflammatory_nfkb,TLR4,1,450,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,inflammatory_nfkb,TNF,1,2,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,inflammatory_nfkb,TNFRSF1A,1,11757,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,hypoxia_oxidative_stress,BNIP3,1,46514,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,hypoxia_oxidative_stress,CA9,1,868,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,hypoxia_oxidative_stress,EGLN1,1,3485,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,hypoxia_oxidative_stress,EPAS1,1,8792,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,hypoxia_oxidative_stress,GCLM,1,6161,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,hypoxia_oxidative_stress,GPX1,0,0,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,hypoxia_oxidative_stress,HIF1A,1,20866,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,hypoxia_oxidative_stress,HMOX1,1,92089,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,hypoxia_oxidative_stress,LDHA,1,130139,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,hypoxia_oxidative_stress,NFE2L2,1,10104,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,hypoxia_oxidative_stress,NQO1,1,25459,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,hypoxia_oxidative_stress,PDK1,1,1386,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,hypoxia_oxidative_stress,PRDX1,1,122645,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,hypoxia_oxidative_stress,SLC2A1,1,3423,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,hypoxia_oxidative_stress,SOD1,1,61700,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,hypoxia_oxidative_stress,SOD2,1,35312,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,hypoxia_oxidative_stress,TXN,1,131557,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,hypoxia_oxidative_stress,VEGFA,1,2730,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,disc_matrix_homeostasis,ACAN,1,12551,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,disc_matrix_homeostasis,B3GAT1,1,0,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,disc_matrix_homeostasis,BGN,1,15597,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,disc_matrix_homeostasis,CILP,1,282,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,disc_matrix_homeostasis,COL2A1,1,72,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,disc_matrix_homeostasis,COL9A1,1,7,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,disc_matrix_homeostasis,COL9A2,1,71,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,disc_matrix_homeostasis,COL9A3,1,26,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,disc_matrix_homeostasis,COMP,1,114,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,disc_matrix_homeostasis,FMOD,1,1284,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,disc_matrix_homeostasis,HAPLN1,1,2120,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,disc_matrix_homeostasis,HAS2,1,2876,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,disc_matrix_homeostasis,KRT19,1,992,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,disc_matrix_homeostasis,MATN3,1,72,122814612
GSE229711,GSM7173753,SP22.001,NP,healthy,disc_matrix_homeostasis,SOX9,1,2037,122814612
