dataset,gsm,donor_id,library_id,compartment,disease_state,module_id,gene_symbol,feature_rows_mapped,pseudobulk_count,total_umi_included_cells
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,ecm_collagen_remodeling,LOX,1,2105.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,ecm_collagen_remodeling,LOXL2,1,1052.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,ecm_collagen_remodeling,LUM,1,66474.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,ecm_collagen_remodeling,MMP2,1,209.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,ecm_collagen_remodeling,MMP3,1,1850.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,ecm_collagen_remodeling,MMP9,1,5235.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,ecm_collagen_remodeling,MMP13,1,114.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,ecm_collagen_remodeling,POSTN,1,1368.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,ecm_collagen_remodeling,SPARC,1,61158.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,ecm_collagen_remodeling,TIMP1,1,10389.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,ecm_collagen_remodeling,TIMP2,1,7277.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,ecm_collagen_remodeling,TNC,1,453.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,inflammatory_nfkb,CCL2,1,277.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,inflammatory_nfkb,CCL5,1,1530.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,inflammatory_nfkb,CXCL8,1,70865.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,inflammatory_nfkb,FOS,1,65385.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,inflammatory_nfkb,IKBKB,1,137.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,inflammatory_nfkb,IKBKG,1,1.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,inflammatory_nfkb,IL1B,1,9968.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,inflammatory_nfkb,IL6,1,86.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,inflammatory_nfkb,JUN,1,22883.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,inflammatory_nfkb,NFKB1,1,858.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,inflammatory_nfkb,NFKB2,1,1290.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,inflammatory_nfkb,NFKBIA,1,24510.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,inflammatory_nfkb,NLRP3,1,229.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,inflammatory_nfkb,RELA,1,855.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,inflammatory_nfkb,RELB,1,260.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,inflammatory_nfkb,STAT3,1,2309.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,inflammatory_nfkb,TICAM1,1,246.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,inflammatory_nfkb,TLR2,1,673.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,inflammatory_nfkb,TLR4,1,872.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,inflammatory_nfkb,TNF,1,570.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,inflammatory_nfkb,TNFRSF1A,1,1315.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,hypoxia_oxidative_stress,BNIP3,1,3714.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,hypoxia_oxidative_stress,CA9,1,827.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,hypoxia_oxidative_stress,EGLN1,1,1091.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,hypoxia_oxidative_stress,EPAS1,1,319.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,hypoxia_oxidative_stress,GCLM,1,1016.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,hypoxia_oxidative_stress,GPX1,1,2975.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,hypoxia_oxidative_stress,HIF1A,1,4132.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,hypoxia_oxidative_stress,HMOX1,1,5247.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,hypoxia_oxidative_stress,LDHA,1,11370.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,hypoxia_oxidative_stress,NFE2L2,1,3556.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,hypoxia_oxidative_stress,NQO1,1,180.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,hypoxia_oxidative_stress,PDK1,1,248.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,hypoxia_oxidative_stress,PRDX1,1,269.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,hypoxia_oxidative_stress,SLC2A1,1,1415.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,hypoxia_oxidative_stress,SOD1,1,5013.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,hypoxia_oxidative_stress,SOD2,1,19045.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,hypoxia_oxidative_stress,TXN,1,3169.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,hypoxia_oxidative_stress,VEGFA,1,2723.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,disc_matrix_homeostasis,ACAN,1,31127.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,disc_matrix_homeostasis,B3GAT1,1,4.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,disc_matrix_homeostasis,BGN,1,27111.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,disc_matrix_homeostasis,CILP,1,12249.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,disc_matrix_homeostasis,COL2A1,1,83992.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,disc_matrix_homeostasis,COL9A1,1,162.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,disc_matrix_homeostasis,COL9A2,1,2230.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,disc_matrix_homeostasis,COL9A3,1,4321.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,disc_matrix_homeostasis,COMP,1,80762.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,disc_matrix_homeostasis,FMOD,1,56266.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,disc_matrix_homeostasis,HAPLN1,1,10955.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,disc_matrix_homeostasis,HAS2,1,103.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,disc_matrix_homeostasis,KRT19,1,3.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,disc_matrix_homeostasis,MATN3,1,48.0,13630422.0
GSE153066,GSM4633754,IDD7,IDD7,NP,degenerated,disc_matrix_homeostasis,SOX9,1,5048.0,13630422.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,ADAMTS4,1,363.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,ADAMTS5,1,917.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,COL1A1,1,36451.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,COL1A2,1,35993.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,COL3A1,1,37919.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,COL5A1,1,3887.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,COL5A2,1,4782.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,COL6A1,1,7999.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,COL6A2,1,6854.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,COL6A3,1,9145.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,DCN,1,133110.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,FN1,1,258812.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,LOX,1,1597.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,LOXL2,1,1116.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,LUM,1,60601.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,MMP2,1,4044.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,MMP3,1,24151.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,MMP9,1,252.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,MMP13,1,2835.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,POSTN,1,12339.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,SPARC,1,21711.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,TIMP1,1,43464.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,TIMP2,1,13595.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,ecm_collagen_remodeling,TNC,1,2362.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,inflammatory_nfkb,CCL2,1,1049.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,inflammatory_nfkb,CCL5,1,335.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,inflammatory_nfkb,CXCL8,1,6504.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,inflammatory_nfkb,FOS,1,20227.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,inflammatory_nfkb,IKBKB,1,90.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,inflammatory_nfkb,IKBKG,1,0.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,inflammatory_nfkb,IL1B,1,660.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,inflammatory_nfkb,IL6,1,1439.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,inflammatory_nfkb,JUN,1,8804.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,inflammatory_nfkb,NFKB1,1,688.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,inflammatory_nfkb,NFKB2,1,617.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,inflammatory_nfkb,NFKBIA,1,12006.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,inflammatory_nfkb,NLRP3,1,26.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,inflammatory_nfkb,RELA,1,982.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,inflammatory_nfkb,RELB,1,268.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,inflammatory_nfkb,STAT3,1,1625.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,inflammatory_nfkb,TICAM1,1,206.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,inflammatory_nfkb,TLR2,1,162.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,inflammatory_nfkb,TLR4,1,109.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,inflammatory_nfkb,TNF,1,244.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,inflammatory_nfkb,TNFRSF1A,1,1225.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,hypoxia_oxidative_stress,BNIP3,1,2440.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,hypoxia_oxidative_stress,CA9,1,743.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,hypoxia_oxidative_stress,EGLN1,1,570.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,hypoxia_oxidative_stress,EPAS1,1,974.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,hypoxia_oxidative_stress,GCLM,1,960.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,hypoxia_oxidative_stress,GPX1,1,4475.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,hypoxia_oxidative_stress,HIF1A,1,3555.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,hypoxia_oxidative_stress,HMOX1,1,23201.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,hypoxia_oxidative_stress,LDHA,1,16935.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,hypoxia_oxidative_stress,NFE2L2,1,1872.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,hypoxia_oxidative_stress,NQO1,1,334.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,hypoxia_oxidative_stress,PDK1,1,177.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,hypoxia_oxidative_stress,PRDX1,1,1411.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,hypoxia_oxidative_stress,SLC2A1,1,1471.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,hypoxia_oxidative_stress,SOD1,1,6634.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,hypoxia_oxidative_stress,SOD2,1,29857.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,hypoxia_oxidative_stress,TXN,1,5508.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,hypoxia_oxidative_stress,VEGFA,1,3637.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,disc_matrix_homeostasis,ACAN,1,5109.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,disc_matrix_homeostasis,B3GAT1,1,5.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,disc_matrix_homeostasis,BGN,1,15625.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,disc_matrix_homeostasis,CILP,1,251.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,disc_matrix_homeostasis,COL2A1,1,4374.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,disc_matrix_homeostasis,COL9A1,1,5.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,disc_matrix_homeostasis,COL9A2,1,180.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,disc_matrix_homeostasis,COL9A3,1,389.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,disc_matrix_homeostasis,COMP,1,29358.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,disc_matrix_homeostasis,FMOD,1,9630.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,disc_matrix_homeostasis,HAPLN1,1,6923.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,disc_matrix_homeostasis,HAS2,1,474.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,disc_matrix_homeostasis,KRT19,1,20.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,disc_matrix_homeostasis,MATN3,1,28.0,11670714.0
GSE153066,GSM4633755,IDD8,IDD8,NP,degenerated,disc_matrix_homeostasis,SOX9,1,3738.0,11670714.0
