dataset,gsm,donor_id,compartment,disease_state,module_id,gene_symbol,feature_rows_mapped,pseudobulk_count,total_umi_included_cells
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,COL2A1,4,603,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,COL9A1,4,18,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,COL9A2,4,419,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,COL9A3,4,576,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,COMP,4,2543,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,FMOD,4,7091,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,HAPLN1,4,15838,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,HAS2,4,285,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,KRT19,4,1964,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,MATN3,4,55,101714852
GSE230808,GSM7235334,SP21.011,AF,diseased,disc_matrix_homeostasis,SOX9,4,6736,101714852
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,ADAMTS4,5,18,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,ADAMTS5,5,3641,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,COL1A1,5,94581,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,COL1A2,5,139184,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,COL3A1,5,33175,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,COL5A1,5,4749,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,COL5A2,5,11629,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,COL6A1,5,58270,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,COL6A2,5,36183,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,COL6A3,5,41434,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,DCN,5,266623,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,FN1,5,174076,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,LOX,5,18434,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,LOXL2,5,3709,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,LUM,5,115822,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,MMP2,5,10961,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,MMP3,5,1552,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,MMP9,5,2,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,MMP13,5,77,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,POSTN,5,32110,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,SPARC,5,56741,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,TIMP1,5,196042,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,TIMP2,5,16020,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,ecm_collagen_remodeling,TNC,5,11380,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,CCL2,5,7221,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,CCL5,5,10,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,CXCL8,5,66,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,FOS,5,2005,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,IKBKB,5,453,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,IKBKG,5,793,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,IL1B,5,4,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,IL6,5,148,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,JUN,5,9617,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,NFKB1,5,1045,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,NFKB2,5,268,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,NFKBIA,5,2618,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,NLRP3,5,5,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,RELA,5,1311,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,RELB,5,390,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,STAT3,5,2595,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,TICAM1,5,255,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,TLR2,5,17,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,TLR4,5,354,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,TNF,5,0,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,inflammatory_nfkb,TNFRSF1A,5,6294,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,BNIP3,5,25056,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,CA9,5,492,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,EGLN1,5,1546,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,EPAS1,5,3660,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,GCLM,5,6167,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,GPX1,0,0,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,HIF1A,5,13699,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,HMOX1,5,20215,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,LDHA,5,101062,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,NFE2L2,5,5293,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,NQO1,5,17335,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,PDK1,5,577,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,PRDX1,5,80352,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,SLC2A1,5,1029,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,SOD1,5,34344,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,SOD2,5,16250,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,TXN,5,112021,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,hypoxia_oxidative_stress,VEGFA,5,1932,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,ACAN,5,4106,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,B3GAT1,5,0,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,BGN,5,7802,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,CILP,5,359,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,COL2A1,5,11,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,COL9A1,5,2,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,COL9A2,5,19,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,COL9A3,5,15,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,COMP,5,395,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,FMOD,5,931,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,HAPLN1,5,2239,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,HAS2,5,3601,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,KRT19,5,1314,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,MATN3,5,56,59809660
GSE230808,GSM7235335,SP21.013,AF,diseased,disc_matrix_homeostasis,SOX9,5,1239,59809660
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,ADAMTS4,6,11,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,ADAMTS5,6,3127,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,COL1A1,6,27110,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,COL1A2,6,87971,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,COL3A1,6,31711,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,COL5A1,6,1914,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,COL5A2,6,8640,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,COL6A1,6,23893,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,COL6A2,6,17168,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,COL6A3,6,18188,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,DCN,6,365763,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,FN1,6,113749,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,LOX,6,21246,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,LOXL2,6,1228,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,LUM,6,159015,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,MMP2,6,6268,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,MMP3,6,1336,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,MMP9,6,0,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,MMP13,6,22,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,POSTN,6,6922,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,SPARC,6,27820,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,TIMP1,6,147801,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,TIMP2,6,21125,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,ecm_collagen_remodeling,TNC,6,5670,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,CCL2,6,5002,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,CCL5,6,86,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,CXCL8,6,23,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,FOS,6,3651,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,IKBKB,6,193,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,IKBKG,6,325,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,IL1B,6,0,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,IL6,6,83,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,JUN,6,3820,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,NFKB1,6,983,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,NFKB2,6,143,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,NFKBIA,6,2884,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,NLRP3,6,0,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,RELA,6,965,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,RELB,6,210,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,STAT3,6,4222,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,TICAM1,6,172,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,TLR2,6,22,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,TLR4,6,416,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,TNF,6,0,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,inflammatory_nfkb,TNFRSF1A,6,4328,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,BNIP3,6,17746,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,CA9,6,454,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,EGLN1,6,1336,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,EPAS1,6,3202,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,GCLM,6,2633,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,GPX1,0,0,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,HIF1A,6,9387,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,HMOX1,6,18975,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,LDHA,6,39478,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,NFE2L2,6,7293,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,NQO1,6,3868,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,PDK1,6,618,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,PRDX1,6,25942,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,SLC2A1,6,1077,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,SOD1,6,18704,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,SOD2,6,16568,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,TXN,6,34495,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,hypoxia_oxidative_stress,VEGFA,6,1686,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,ACAN,6,12024,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,B3GAT1,6,0,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,BGN,6,7229,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,CILP,6,991,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,COL2A1,6,1,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,COL9A1,6,1,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,COL9A2,6,71,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,COL9A3,6,14,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,COMP,6,2342,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,FMOD,6,4928,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,HAPLN1,6,4948,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,HAS2,6,191,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,KRT19,6,196,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,MATN3,6,45,36909243
GSE230808,GSM7235336,SP21.014,AF,diseased,disc_matrix_homeostasis,SOX9,6,1224,36909243
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,ADAMTS4,7,7,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,ADAMTS5,7,1507,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,COL1A1,7,2784,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,COL1A2,7,13847,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,COL3A1,7,8611,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,COL5A1,7,553,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,COL5A2,7,2779,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,COL6A1,7,7847,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,COL6A2,7,7820,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,COL6A3,7,3388,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,DCN,7,71714,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,FN1,7,37978,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,LOX,7,8918,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,LOXL2,7,667,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,LUM,7,54259,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,MMP2,7,1942,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,MMP3,7,6014,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,MMP9,7,0,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,MMP13,7,2,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,POSTN,7,1866,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,SPARC,7,14647,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,TIMP1,7,17059,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,TIMP2,7,10212,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,ecm_collagen_remodeling,TNC,7,285,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,CCL2,7,1364,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,CCL5,7,16,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,CXCL8,7,56,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,FOS,7,2702,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,IKBKB,7,114,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,IKBKG,7,218,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,IL1B,7,1,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,IL6,7,41,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,JUN,7,3367,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,NFKB1,7,307,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,NFKB2,7,127,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,NFKBIA,7,908,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,NLRP3,7,0,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,RELA,7,529,16047082
GSE230808,GSM7235337,SP21.016,AF,diseased,inflammatory_nfkb,RELB,7,149,16047082
