dataset,gsm,donor_id,compartment,disease_state,module_id,gene_symbol,feature_rows_mapped,pseudobulk_count,total_umi_included_cells
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,EGLN1,1,1538,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,EPAS1,1,3823,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,GCLM,1,3415,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,GPX1,1,22601,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,HIF1A,1,14995,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,HMOX1,1,32637,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,LDHA,1,115899,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,NFE2L2,1,6981,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,NQO1,1,1319,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,PDK1,1,1552,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,PRDX1,1,64928,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,SLC2A1,1,5648,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,SOD1,1,56081,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,SOD2,1,85095,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,TXN,1,48667,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,hypoxia_oxidative_stress,VEGFA,1,31454,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,ACAN,1,98856,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,B3GAT1,1,1,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,BGN,1,136891,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,CILP,1,92882,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,COL2A1,1,172885,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,COL9A1,1,201,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,COL9A2,1,8285,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,COL9A3,1,34082,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,COMP,1,558228,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,FMOD,1,180526,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,HAPLN1,1,23138,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,HAS2,1,1395,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,KRT19,1,100,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,MATN3,1,548,82737505
GSE244889,GSM7831819,Pd-59F,NP,SDD,disc_matrix_homeostasis,SOX9,1,28893,82737505
